time;n_reports;rssi;rsrp;power;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
37;37;-54;-68;-21.126568;6289.873535;7.0;17;1.0;712;0;4.2;14;0.0;13446.535156;0;0.0;0.0;0.0;1.0
38;38;-54;-68;-21.131868;6286.442871;7.0;17;1.0;712;0;4.2;14;0.0;13574.298828;0;0.0;1.0;4.0;1.0
39;39;-53;-68;-21.286668;6283.500488;7.0;17;1.0;712;0;4.2;14;0.0;13446.305664;0;0.0;0.0;0.0;1.0
40;40;-54;-69;-20.209469;6278.790039;7.0;16;1.0;713;0;4.2;14;0.0;13596.130859;0;0.0;0.0;0.0;1.0
41;41;-54;-69;-20.293269;6274.752930;7.0;16;1.0;712;0;4.2;14;0.0;13576.281250;0;0.0;0.0;0.0;1.0
42;42;-54;-69;-20.508869;6271.763672;7.0;16;1.0;713;0;4.2;14;0.0;13592.916016;0;0.0;0.0;0.0;1.0
43;43;-54;-68;-21.03668;6266.174805;7.0;17;1.0;713;0;4.2;14;0.0;13577.654297;0;0.0;0.0;0.0;1.0
44;44;-53;-68;-21.459768;6263.324219;7.0;17;1.0;712;0;4.2;14;0.0;13447.839844;0;0.0;0.0;0.0;1.0
45;45;-53;-68;-21.576168;6258.931152;7.0;17;1.0;713;0;4.2;13;0.0;13453.413086;0;0.0;0.0;0.0;1.0
46;46;-53;-68;-21.606268;6256.969238;7.0;17;1.0;713;0;4.2;13;0.0;13466.299805;0;0.0;0.0;0.0;1.0
47;47;-53;-68;-21.483668;6254.336426;7.0;17;1.0;713;0;4.2;14;0.0;12674.152344;0;0.0;4.0;59;1.0
48;48;-53;-68;-21.648468;6252.698730;7.0;17;1.0;713;0;4.2;13;0.0;13467.028320;0;0.0;1.0;7.0;1.0
49;49;-53;-68;-21.52968;6249.618164;7.0;17;1.0;713;0;4.2;14;0.0;14243.803711;0;0.0;0.0;0.0;1.0
50;50;-53;-68;-21.531868;6246.840332;7.0;17;1.0;713;0;4.2;14;0.0;13449.898438;0;0.0;0.0;0.0;1.0
51;51;-53;-68;-21.541468;6243.985352;7.0;17;1.0;712;0;4.2;14;0.0;13449.279297;0;0.0;0.0;0.0;1.0
52;52;-53;-68;-21.796668;6240.562988;7.0;17;1.0;713;0;4.2;13;0.0;12553.952148;0;0.0;1.0;1.0;1.0
53;53;-53;-68;-21.522668;6236.114746;7.0;17;1.0;713;0;4.2;14;0.0;13458.842773;0;0.0;1.0;4.0;1.0
54;54;-53;-68;-21.555668;6233.316406;7.0;17;1.0;713;0;4.2;14;0.0;13454.207031;0;0.0;0.0;0.0;1.0
55;55;-53;-68;-22.101468;6228.768555;7.0;17;1.0;713;0;4.2;12;0.0;13577.654297;0;0.0;1.0;4.0;1.0
56;56;-53;-68;-21.290668;6225.019043;7.0;17;1.0;713;0;4.2;14;0.0;13454.329102;0;0.0;0.0;0.0;1.0
57;57;-53;-68;-21.118868;6222.809570;7.0;17;1.0;713;0;4.2;14;0.0;13582.152344;0;0.0;0.0;0.0;1.0
58;58;-53;-68;-21.875468;6219.039062;7.0;17;1.0;713;0;4.2;12;0.0;13329.928711;0;0.0;0.0;0.0;1.0
59;59;-53;-68;-21.500268;6215.748047;7.0;17;1.0;712;0;4.2;14;0.0;13446.454102;0;0.0;0.0;0.0;1.0
60;60;-53;-68;-21.518468;6211.607422;7.0;17;1.0;713;0;4.2;14;0.0;13456.188477;0;0.0;0.0;0.0;1.0
61;61;-53;-68;-21.50968;6207.089844;7.0;17;1.0;713;0;4.2;14;0.0;13453.560547;0;0.0;0.0;0.0;1.0
62;62;-53;-68;-21.535168;6203.717773;7.0;17;1.0;713;0;4.2;14;0.0;13453.224609;0;0.0;0.0;0.0;1.0
63;63;-53;-68;-21.257668;6201.643555;7.0;17;1.0;713;0;4.2;14;0.0;13582.057617;0;0.0;0.0;0.0;1.0
64;64;-53;-68;-21.404968;6196.983398;7.0;17;1.0;713;0;4.2;14;0.0;13581.255859;0;0.0;0.0;0.0;1.0
65;65;-53;-68;-19.067468;6301.020996;7.0;17;1.0;713;0;4.2;15;89;9313.704102;0;0.0;0.0;0.0;1.0
66;66;-53;-68;-21.526568;6333.668945;7.0;17;1.0;713;0;4.2;14;89;13452.578125;0;0.0;0.0;0.0;1.0
67;67;-53;-68;-21.572868;6186.353027;7.0;17;1.0;713;0;4.2;14;89;13455.971680;0;0.0;0.0;0.0;1.0
68;68;-53;-68;-21.81868;6253.152344;7.0;17;1.0;713;0;4.2;13;89;13454.840820;0;0.0;0.0;0.0;1.0
69;69;-53;-68;-21.642268;6454.851562;7.0;17;1.0;713;0;4.2;14;89;13454.988281;0;0.0;0.0;0.0;1.0
70;70;-53;-68;-21.617168;6451.668945;7.0;17;1.0;713;0;4.2;14;89;13458.625977;0;0.0;0.0;0.0;1.0
71;71;-53;-68;-21.501468;6325.151367;7.0;17;1.0;713;0;4.2;14;89;13457.965820;0;0.0;0.0;0.0;1.0
72;72;-54;-68;-21.105668;6444.572266;7.0;17;1.0;713;0;4.2;14;89;13585.756836;0;0.0;0.0;0.0;1.0
73;73;-54;-68;-20.917268;6440.193359;7.0;17;1.0;712;0;4.2;14;89;13573.714844;0;0.0;0.0;0.0;1.0
74;74;-54;-68;-20.899968;6436.546387;7.0;17;1.0;712;0;4.2;14;89;13573.687500;0;0.0;0.0;0.0;1.0
75;75;-54;-68;-20.941868;6433.966797;7.0;17;1.0;712;0;4.2;14;89;13573.673828;0;0.0;0.0;0.0;1.0
76;76;-54;-68;-20.880668;6429.407227;7.0;17;1.0;713;0;4.2;14;89;13582.955078;0;0.0;0.0;0.0;1.0
77;77;-54;-69;-20.697969;6425.915039;7.0;16;1.0;713;0;4.2;14;89;13581.976562;0;0.0;0.0;0.0;1.0
78;78;-54;-69;-20.716669;6421.799805;7.0;16;1.0;713;0;4.2;14;89;13591.894531;0;0.0;0.0;0.0;1.0
79;79;-54;-69;-20.64769;6418.684082;7.0;16;1.0;712;0;4.2;14;89;13575.439453;0;0.0;0.0;0.0;1.0
80;80;-54;-69;-20.723369;6415.528320;7.0;16;1.0;712;0;4.2;14;89;13575.493164;0;0.0;2.0;9.0;1.0
81;81;-54;-68;-20.866168;6412.520020;7.0;17;1.0;712;0;4.2;14;89;13574.624023;0;0.0;0.0;0.0;1.0
82;82;-53;-68;-21.009568;6410.105469;7.0;17;1.0;712;0;4.2;14;89;13576.674805;0;0.0;0.0;0.0;1.0
83;83;-54;-69;-20.630869;6406.666016;7.0;16;1.0;712;0;4.2;14;89;13573.524414;0;0.0;0.0;0.0;1.0
84;84;-54;-69;-18.493769;6401.517090;7.0;16;1.0;0.0;0.0;4.2;15;0.0;8537.595703;57;0.0;1.0;0.0;1.0
85;85;-54;-69;-20.381969;6397.706055;7.0;16;1.0;713;0;4.2;14;0.0;13579.936523;0;0.0;0.0;0.0;1.0
86;86;-54;-69;-20.681769;6395.208984;7.0;16;1.0;713;0;4.2;14;0.0;13579.528320;0;0.0;0.0;0.0;1.0
87;87;-54;-69;-20.592169;6393.978516;7.0;16;1.0;713;0;4.2;14;0.0;13581.472656;0;0.0;0.0;0.0;1.0
88;88;-54;-69;-20.743969;6389.890625;7.0;16;1.0;713;0;4.2;14;0.0;13581.472656;0;0.0;0.0;0.0;1.0
89;89;-54;-69;-20.788869;6387.077637;7.0;17;1.0;712;0;4.2;14;0.0;13576.947266;0;0.0;0.0;0.0;1.0
90;90;-54;-69;-20.763169;6382.623047;7.0;16;1.0;712;0;4.2;14;0.0;13576.674805;0;0.0;0.0;0.0;1.0
91;91;-54;-69;-20.724969;6379.563477;7.0;16;1.0;712;0;4.2;14;0.0;13576.363281;0;0.0;0.0;0.0;1.0
92;92;-54;-69;-20.702269;6377.293457;7.0;16;1.0;712;0;4.2;14;0.0;13576.023438;0;0.0;0.0;0.0;1.0
93;93;-54;-69;-20.745169;6373.176270;7.0;16;1.0;712;0;4.2;14;0.0;13575.507812;0;0.0;0.0;0.0;1.0
94;94;-54;-69;-20.718469;6369.330078;7.0;16;1.0;713;0;4.2;14;0.0;13581.200195;0;0.0;1.0;3.0;1.0
95;95;-54;-69;-20.736469;6366.641113;7.0;16;1.0;713;0;4.2;14;0.0;13580.413086;0;0.0;0.0;0.0;1.0
96;96;-54;-69;-24.014369;6363.851562;7.0;16;1.0;713;0;4.2;13;0.0;13581.132812;44;0.0;0.0;0.0;1.0
97;97;-54;-69;-20.766669;6360.017578;7.0;17;1.0;713;0;4.2;14;0.0;13582.505859;0;0.0;0.0;0.0;1.0
98;98;-54;-69;-20.83269;6398.389160;7.0;17;1.0;713;0;4.2;14;0.0;13580.413086;0;0.0;0.0;0.0;1.0
99;99;-54;-69;-20.809869;6439.506348;7.0;17;1.0;712;0;4.2;14;0.0;13576.837891;0;0.0;0.0;0.0;1.0
100;100;-54;-68;-20.867768;6349.398438;7.0;17;1.0;713;0;4.2;14;0.0;13580.589844;0;0.0;0.0;0.0;1.0
101;101;-54;-69;-20.818569;6377.436035;7.0;17;1.0;713;0;4.2;14;0.0;13577.965820;0;0.0;0.0;0.0;1.0
102;102;-54;-68;-20.845568;6440.996582;7.0;17;1.0;713;0;4.2;14;0.0;13582.750977;0;0.0;0.0;0.0;1.0
103;103;-54;-69;-20.827769;6437.759766;7.0;17;1.0;712;0;4.2;14;0.0;13576.974609;0;0.0;0.0;0.0;1.0
104;104;-54;-69;-20.809869;6434.227051;7.0;17;1.0;713;0;4.2;14;0.0;13577.993164;0;0.0;0.0;0.0;1.0
105;105;-54;-69;-20.817469;6431.893555;7.0;17;1.0;712;0;4.2;14;0.0;13576.837891;0;0.0;1.0;4.0;1.0
106;106;-54;-68;-20.827668;6387.867676;7.0;17;1.0;713;0;4.2;14;0.0;13577.572266;0;0.0;1.0;2.0;1.0
107;107;-54;-69;-20.743769;6376.758789;7.0;16;1.0;712;0;4.2;14;0.0;13575.969727;0;0.0;0.0;0.0;1.0
108;108;-54;-69;-20.66469;6420.568848;7.0;16;1.0;712;0;4.2;14;0.0;13575.425781;0;0.0;0.0;0.0;1.0
109;109;-54;-69;-20.790669;6418.019531;7.0;17;1.0;712;0;4.2;14;0.0;13575.208008;0;0.0;0.0;0.0;1.0
110;110;-54;-69;-20.82869;6415.124512;7.0;17;1.0;713;0;4.2;14;0.0;13577.749023;0;0.0;0.0;0.0;1.0
111;111;-54;-69;-20.767769;6411.501953;7.0;17;1.0;712;0;4.2;14;0.0;13576.526367;0;0.0;0.0;0.0;1.0
112;112;-54;-69;-20.784369;6408.663574;7.0;17;1.0;712;0;4.2;14;0.0;13577.041992;0;0.0;1.0;7.0;1.0
113;113;-54;-69;-20.836569;6403.999512;7.0;17;1.0;713;0;4.2;14;0.0;13581.200195;0;0.0;0.0;0.0;1.0
114;114;-54;-68;-20.870668;6401.489746;7.0;17;1.0;712;0;4.2;14;0.0;13575.684570;0;0.0;1.0;3.0;1.0
115;115;-54;-69;-20.661369;6398.083008;7.0;16;1.0;712;0;4.2;14;0.0;13576.593750;0;0.0;0.0;0.0;1.0
116;116;-54;-68;-20.839268;6394.604004;7.0;17;1.0;712;0;4.2;14;0.0;13576.118164;0;0.0;0.0;0.0;1.0
117;117;-54;-68;-20.910868;6390.860352;7.0;17;1.0;712;0;4.2;14;0.0;13575.819336;0;0.0;1.0;3.0;1.0
118;118;-54;-68;-20.937268;6388.549316;7.0;17;1.0;712;0;4.2;14;0.0;13576.567383;0;0.0;1.0;4.0;1.0
119;119;-54;-68;-20.882968;6384.306641;7.0;17;1.0;712;0;4.2;14;0.0;13576.308594;0;0.0;0.0;0.0;1.0
120;120;-54;-68;-20.925868;6380.042480;7.0;17;1.0;712;0;4.2;14;0.0;13576.090820;0;0.0;0.0;0.0;1.0
121;121;-54;-68;-20.971568;6377.857910;7.0;17;1.0;712;0;4.2;14;0.0;13575.874023;0;0.0;0.0;0.0;1.0
122;122;-54;-68;-20.925868;6376.235840;7.0;17;1.0;712;0;4.2;14;0.0;13577.192383;0;0.0;0.0;0.0;1.0
123;123;-54;-68;-20.933968;6373.018066;7.0;17;1.0;712;0;4.2;14;0.0;13576.212891;0;0.0;0.0;0.0;1.0
124;124;-54;-68;-20.880168;6370.567383;7.0;17;1.0;713;0;4.2;14;0.0;13583.675781;0;0.0;0.0;0.0;1.0
125;125;-54;-68;-20.916268;6367.465332;7.0;17;1.0;713;0;4.2;14;0.0;13584.288086;0;0.0;0.0;0.0;1.0
126;126;-54;-68;-20.885368;6363.465332;7.0;17;1.0;713;0;4.2;14;0.0;13588.504883;0;0.0;0.0;0.0;1.0
